,Category,Address,Date,Sold_Area_m2,Total_Area_m2,Land_m2,Interior_Area_m2,Price_EUR,Total_EUR_m2,Land_EUR_m2,Land_EUR_ha,Type,Finishing,Dom_Parts,region_with_riga,region_riga_separate,municipality,Year,Quarter
14973,Zeme,"Stopiņu pag., Ropažu nov.",2022-08-12,26 800,26 800,26 800,,30 000,1,1.12,11 194,Mežs,,1/1,Pierīga,Pierīga,ropažu nov,2022.0,3.0
14974,Zeme,"Vidrižu pag., Limbažu nov.",2022-08-12,36 800,36 800,36 800,,7 000,0,0.19,1 902,Mežs,,1/1,Vidzeme,Vidzeme,limbažu nov,2022.0,3.0
14975,Zeme,"Aiviekstes pag., Aizkraukles nov.",2022-08-12,52 000,52 000,52 000,,15 000,0,0.29,2 885,Mežs,,1/1,Zemgale,Zemgale,aizkraukles nov,2022.0,3.0
14976,Zeme,"Putni, Siguldas pag., Siguldas nov.",2022-08-11,11 500,11 500,11 500,,24 000,2,2.09,20 870,Mežs,,1/1,Pierīga,Pierīga,siguldas nov,2022.0,3.0
14977,Zeme,"Bēnes pag., Dobeles nov.",2022-08-11,52 800,52 800,52 800,,14 000,0,0.27,2 652,Mežs,,1/1,Zemgale,Zemgale,dobeles nov,2022.0,3.0
14978,Zeme,"Neretas pag., Aizkraukles nov.",2022-08-11,63 000,63 000,63 000,,35 000,1,0.56,5 556,Mežs,,1/1,Zemgale,Zemgale,aizkraukles nov,2022.0,3.0
14979,Zeme,"Rugāju pag., Balvu nov.",2022-08-11,34 000,34 000,34 000,,14 700,0,0.43,4 324,Mežs,,1/1,Latgale,Latgale,balvu nov,2022.0,3.0
14980,Zeme,"Ūdrīšu pag., Krāslavas nov.",2022-08-11,13 000,13 000,13 000,,5 600,0,0.43,4 308,Mežs,,1/1,Latgale,Latgale,krāslavas nov,2022.0,3.0
14981,Zeme,"Zvirgzdenes pag., Ludzas nov.",2022-08-11,344 700,344 700,344 700,,143 600,0,0.42,4 166,Mežs,,1/1,Latgale,Latgale,ludzas nov,2022.0,3.0
14982,Zeme,"Salienas pag., Augšdaugavas nov.",2022-08-11,7 000,7 000,7 000,,3 000,0,0.43,-,Mežs,,1/1,Latgale,Latgale,augšdaugavas nov,2022.0,3.0
14983,Zeme,"Pureņu pag., Ludzas nov.",2022-08-11,52 000,52 000,52 000,,23 000,0,0.44,4 423,Mežs,,1/1,Latgale,Latgale,ludzas nov,2022.0,3.0
14984,Zeme,"Ģibuļu pag., Talsu nov.",2022-08-11,50 000,50 000,50 000,,21 600,0,0.43,4 320,Mežs,,1/1,Kurzeme,Kurzeme,talsu nov,2022.0,3.0
14985,Zeme,"Pededzes pag., Alūksnes nov.",2022-08-11,33 000,33 000,33 000,,14 300,0,0.43,4 333,Mežs,,1/1,Vidzeme,Vidzeme,alūksnes nov,2022.0,3.0
14986,Zeme,"Amatas pag., Cēsu nov.",2022-08-11,23 500,47 000,23 500,,7 050,0,0.3,3 000,Mežs,,1/2,Vidzeme,Vidzeme,cēsu nov,2022.0,3.0
14987,Zeme,"Liepupes pag., Limbažu nov.",2022-08-11,268 800,268 800,268 800,,71 000,0,0.26,2 641,Mežs,,1/1,Vidzeme,Vidzeme,limbažu nov,2022.0,3.0
14988,Zeme,"Mazozolu pag., Ogres nov.",2022-08-11,52 000,52 000,52 000,,22 500,0,0.43,4 327,Mežs,,1/1,Pierīga,Pierīga,ogres nov,2022.0,3.0
14989,Zeme,"Pilskalni, Ķesterciems, Engures pag., Tukuma nov.",2022-08-11,8 010,8 010,8 010,,128 000,16,15.98,-,Mežs,,1/1,Kurzeme,Kurzeme,tukuma nov,2022.0,3.0
14990,Zeme,"Stāmerienas pag., Gulbenes nov.",2022-08-10,68 200,68 200,68 200,,32 000,0,0.47,4 692,Mežs,,1/1,Vidzeme,Vidzeme,gulbenes nov,2022.0,3.0
14991,Zeme,"Ances pag., Ventspils nov.",2022-08-10,90 600,90 600,90 600,,178 000,2,1.96,19 647,Mežs,,1/1,Kurzeme,Kurzeme,ventspils nov,2022.0,3.0
14992,Zeme,"Burtnieku pag., Valmieras nov.",2022-08-10,6 500,13 000,6 500,,1 250,0,0.19,-,Mežs,,1/2,Vidzeme,Vidzeme,valmieras nov,2022.0,3.0
14993,Zeme,"Mazzalves pag., Aizkraukles nov.",2022-08-10,115 000,115 000,115 000,,12 000,0,0.1,1 043,Mežs,,1/1,Zemgale,Zemgale,aizkraukles nov,2022.0,3.0
14994,Zeme,"Engures pag., Tukuma nov.",2022-08-10,30 400,30 400,30 400,,46 000,2,1.51,15 132,Mežs,,1/1,Kurzeme,Kurzeme,tukuma nov,2022.0,3.0
14995,Zeme,"Mazzalves pag., Aizkraukles nov.",2022-08-10,29 100,29 100,29 100,,3 000,0,0.1,1 031,Mežs,,1/1,Zemgale,Zemgale,aizkraukles nov,2022.0,3.0
14996,Zeme,"Amatas pag., Cēsu nov.",2022-08-10,23 500,47 000,23 500,,7 050,0,0.3,3 000,Mežs,,1/2,Vidzeme,Vidzeme,cēsu nov,2022.0,3.0
14997,Zeme,"Annas pag., Alūksnes nov.",2022-08-10,89 000,89 000,89 000,,4 000,0,0.04,449,Mežs,,1/1,Vidzeme,Vidzeme,alūksnes nov,2022.0,3.0
14998,Zeme,"Zemītes pag., Tukuma nov.",2022-08-09,75 000,75 000,75 000,,12 000,0,0.16,1 600,Mežs,,1/1,Kurzeme,Kurzeme,tukuma nov,2022.0,3.0
14999,Zeme,"Dagdas pag., Krāslavas nov.",2022-08-09,73 000,73 000,73 000,,23 520,0,0.32,3 222,Mežs,,1/1,Latgale,Latgale,krāslavas nov,2022.0,3.0
15000,Zeme,"Konstantinovas pag., Krāslavas nov.",2022-08-09,308 600,308 600,308 600,,99 429,0,0.32,3 222,Mežs,,1/1,Latgale,Latgale,krāslavas nov,2022.0,3.0
15001,Zeme,"Rožupes pag., Līvānu nov.",2022-08-09,28 000,28 000,28 000,,3 000,0,0.11,1 071,Mežs,,1/1,Latgale,Latgale,līvānu nov,2022.0,3.0
15002,Zeme,"Sēlpils pag., Jēkabpils nov.",2022-08-09,142 000,142 000,142 000,,45 752,0,0.32,3 222,Mežs,,1/1,Zemgale,Zemgale,jēkabpils nov,2022.0,3.0
15003,Zeme,"Pasienes pag., Ludzas nov.",2022-08-09,128 000,128 000,128 000,,41 241,0,0.32,3 222,Mežs,,1/1,Latgale,Latgale,ludzas nov,2022.0,3.0
15004,Zeme,"Čornajas pag., Rēzeknes nov.",2022-08-09,72 900,72 900,72 900,,23 488,0,0.32,3 222,Mežs,,1/1,Latgale,Latgale,rēzeknes nov,2022.0,3.0
15005,Zeme,"Bērzkalnes pag., Balvu nov.",2022-08-09,117 000,117 000,117 000,,5 000,0,0.04,427,Mežs,,1/1,Latgale,Latgale,balvu nov,2022.0,3.0
15006,Zeme,"Kalnciema pag., Jelgavas nov.",2022-08-09,23 100,23 100,23 100,,7 554,0,0.33,3 270,Mežs,,1/1,Zemgale,Zemgale,jelgavas nov,2022.0,3.0
15007,Zeme,"Silmalas pag., Rēzeknes nov.",2022-08-09,25 000,25 000,25 000,,3 750,0,0.15,1 500,Mežs,,1/1,Latgale,Latgale,rēzeknes nov,2022.0,3.0
15008,Zeme,"Austrumu iela 62, Kadaga, Ādažu pag., Ādažu nov.",2022-08-09,6 600,13 200,6 600,,55 000,8,8.33,-,Mežs,,1/2,Pierīga,Pierīga,ādažu nov,2022.0,3.0
15009,Zeme,"Austrumu iela 62, Kadaga, Ādažu pag., Ādažu nov.",2022-08-09,6 600,13 200,6 600,,55 000,8,8.33,-,Mežs,,1/2,Pierīga,Pierīga,ādažu nov,2022.0,3.0
15010,Zeme,"Kaunatas pag., Rēzeknes nov.",2022-08-09,36 000,36 000,36 000,,9 000,0,0.25,2 500,Mežs,,1/1,Latgale,Latgale,rēzeknes nov,2022.0,3.0
15011,Zeme,"Zaubes pag., Cēsu nov.",2022-08-09,591 700,591 700,591 700,,288 000,0,0.49,4 867,Mežs,,1/1,Vidzeme,Vidzeme,cēsu nov,2022.0,3.0
15012,Zeme,"Skujenes pag., Cēsu nov.",2022-08-09,339 700,339 700,339 700,,139 000,0,0.41,4 092,Mežs,,1/1,Vidzeme,Vidzeme,cēsu nov,2022.0,3.0
15013,Zeme,"Suntažu pag., Ogres nov.",2022-08-09,116 600,116 600,116 600,,35 000,0,0.3,3 002,Mežs,,1/1,Pierīga,Pierīga,ogres nov,2022.0,3.0
15014,Zeme,"Liepupes pag., Limbažu nov.",2022-08-09,173 900,173 900,173 900,,86 000,0,0.49,4 945,Mežs,,1/1,Vidzeme,Vidzeme,limbažu nov,2022.0,3.0
15015,Zeme,"Liepupes pag., Limbažu nov.",2022-08-09,167 400,167 400,167 400,,53 000,0,0.32,3 166,Mežs,,1/1,Vidzeme,Vidzeme,limbažu nov,2022.0,3.0
15016,Zeme,"Skultes pag., Limbažu nov.",2022-08-09,197 700,197 700,197 700,,94 000,0,0.48,4 755,Mežs,,1/1,Vidzeme,Vidzeme,limbažu nov,2022.0,3.0
15017,Zeme,"Ēveles pag., Valmieras nov.",2022-08-09,8 800,8 800,8 800,,1 500,0,0.17,-,Mežs,,1/1,Vidzeme,Vidzeme,valmieras nov,2022.0,3.0
15018,Zeme,"Ķepovas pag., Krāslavas nov.",2022-08-08,86 100,86 100,86 100,,23 000,0,0.27,2 671,Mežs,,1/1,Latgale,Latgale,krāslavas nov,2022.0,3.0
15019,Zeme,"Salienas pag., Augšdaugavas nov.",2022-08-08,30 000,30 000,30 000,,2 500,0,0.08,833,Mežs,,1/2,Latgale,Latgale,augšdaugavas nov,2022.0,3.0
15020,Zeme,"Mežvidu pag., Ludzas nov.",2022-08-08,10 100,10 100,10 100,,3 500,0,0.35,3 465,Mežs,,1/1,Latgale,Latgale,ludzas nov,2022.0,3.0
15021,Zeme,"Degoles pag., Tukuma nov.",2022-08-08,35 600,35 600,35 600,,30 000,1,0.84,8 427,Mežs,,1/1,Kurzeme,Kurzeme,tukuma nov,2022.0,3.0
15022,Zeme,"Vecumnieku pag., Bauskas nov.",2022-08-08,311 500,311 500,311 500,,68 900,0,0.22,2 212,Mežs,,1/1,Zemgale,Zemgale,bauskas nov,2022.0,3.0
15023,Zeme,"Nirzas pag., Ludzas nov.",2022-08-08,77 100,77 100,77 100,,27 000,0,0.35,3 502,Mežs,,1/1,Latgale,Latgale,ludzas nov,2022.0,3.0
15024,Zeme,"Andzeļu pag., Krāslavas nov.",2022-08-08,33 000,33 000,33 000,,6 500,0,0.2,1 970,Mežs,,1/1,Latgale,Latgale,krāslavas nov,2022.0,3.0
15025,Zeme,"Viļķenes pag., Limbažu nov.",2022-08-08,116 400,116 400,116 400,,30 000,0,0.26,2 577,Mežs,,1/1,Vidzeme,Vidzeme,limbažu nov,2022.0,3.0
15026,Zeme,"Rugāju pag., Balvu nov.",2022-08-08,107 800,107 800,107 800,,28 000,0,0.26,2 597,Mežs,,1/1,Latgale,Latgale,balvu nov,2022.0,3.0
15027,Zeme,"Smārdes pag., Tukuma nov.",2022-08-08,16 900,16 900,16 900,,2 000,0,0.12,1 183,Mežs,,1/1,Kurzeme,Kurzeme,tukuma nov,2022.0,3.0
15028,Zeme,"Leimaņu pag., Jēkabpils nov.",2022-08-08,116 000,116 000,116 000,,7 800,0,0.07,672,Mežs,,1/1,Zemgale,Zemgale,jēkabpils nov,2022.0,3.0
15029,Zeme,"Vecumnieku pag., Bauskas nov.",2022-08-08,434 900,434 900,434 900,,96 100,0,0.22,2 210,Mežs,,1/1,Zemgale,Zemgale,bauskas nov,2022.0,3.0
15030,Zeme,"Skrundas pag., Kuldīgas nov.",2022-08-08,265 000,265 000,265 000,,22 400,0,0.08,845,Mežs,,1/1,Kurzeme,Kurzeme,kuldīgas nov,2022.0,3.0
15031,Zeme,"Daudzeses pag., Aizkraukles nov.",2022-08-08,53 900,53 900,53 900,,19 587,0,0.36,3 634,Mežs,,1/1,Zemgale,Zemgale,aizkraukles nov,2022.0,3.0
15032,Zeme,"Bebru pag., Aizkraukles nov.",2022-08-08,24 000,24 000,24 000,,14 000,1,0.58,5 833,Mežs,,1/1,Zemgale,Zemgale,aizkraukles nov,2022.0,3.0
15033,Zeme,"Stabulnieku pag., Preiļu nov.",2022-08-08,23 000,23 000,23 000,,4 140,0,0.18,1 800,Mežs,,1/1,Latgale,Latgale,preiļu nov,2022.0,3.0
15034,Zeme,"Pāles pag., Limbažu nov.",2022-08-07,16 000,16 000,16 000,,2 000,0,0.13,1 250,Mežs,,1/1,Vidzeme,Vidzeme,limbažu nov,2022.0,3.0
15035,Zeme,"Salgales pag., Jelgavas nov.",2022-08-07,71 950,143 900,71 950,,3 700,0,0.05,514,Mežs,,1/2,Zemgale,Zemgale,jelgavas nov,2022.0,3.0
15036,Zeme,"Kubulu pag., Balvu nov.",2022-08-05,95 000,95 000,95 000,,4 500,0,0.05,474,Mežs,,1/1,Latgale,Latgale,balvu nov,2022.0,3.0
15037,Zeme,"Šķaunes pag., Krāslavas nov.",2022-08-05,71 000,71 000,71 000,,5 500,0,0.08,775,Mežs,,1/1,Latgale,Latgale,krāslavas nov,2022.0,3.0
15038,Zeme,"Salienas pag., Augšdaugavas nov.",2022-08-05,30 000,30 000,30 000,,2 500,0,0.08,833,Mežs,,1/2,Latgale,Latgale,augšdaugavas nov,2022.0,3.0
15039,Zeme,"Pildas pag., Ludzas nov.",2022-08-05,35 000,70 000,35 000,,11 000,0,0.31,3 143,Mežs,,1/2,Latgale,Latgale,ludzas nov,2022.0,3.0
15040,Zeme,"Ceraukstes pag., Bauskas nov.",2022-08-05,35 900,35 900,35 900,,17 500,0,0.49,4 875,Mežs,,1/1,Zemgale,Zemgale,bauskas nov,2022.0,3.0
15041,Zeme,"Dundagas pag., Talsu nov.",2022-08-05,451 000,451 000,451 000,,135 300,0,0.3,3 000,Mežs,,1/1,Kurzeme,Kurzeme,talsu nov,2022.0,3.0
15042,Zeme,"Kastuļinas pag., Krāslavas nov.",2022-08-05,34 000,34 000,34 000,,8 500,0,0.25,2 500,Mežs,,1/1,Latgale,Latgale,krāslavas nov,2022.0,3.0
15043,Zeme,"Zemītes pag., Tukuma nov.",2022-08-04,25 000,25 000,25 000,,12 500,1,0.5,5 000,Mežs,,1/1,Kurzeme,Kurzeme,tukuma nov,2022.0,3.0
15044,Zeme,"Pureņu pag., Ludzas nov.",2022-08-04,83 000,83 000,83 000,,40 000,0,0.48,4 819,Mežs,,1/1,Latgale,Latgale,ludzas nov,2022.0,3.0
15045,Zeme,"Isnaudas pag., Ludzas nov.",2022-08-04,45 000,45 000,45 000,,3 000,0,0.07,667,Mežs,,1/1,Latgale,Latgale,ludzas nov,2022.0,3.0
15046,Zeme,"Bērzgales pag., Rēzeknes nov.",2022-08-04,20 000,20 000,20 000,,5 134,0,0.26,2 567,Mežs,,1/1,Latgale,Latgale,rēzeknes nov,2022.0,3.0
15047,Zeme,"Pildas pag., Ludzas nov.",2022-08-04,35 000,70 000,35 000,,11 000,0,0.31,3 143,Mežs,,1/2,Latgale,Latgale,ludzas nov,2022.0,3.0
15048,Zeme,"Beļavas pag., Gulbenes nov.",2022-08-04,32 000,32 000,32 000,,7 000,0,0.22,2 188,Mežs,,1/1,Vidzeme,Vidzeme,gulbenes nov,2022.0,3.0
15049,Zeme,"Kaunatas pag., Rēzeknes nov.",2022-08-04,94 000,94 000,94 000,,50 000,1,0.53,5 319,Mežs,,1/1,Latgale,Latgale,rēzeknes nov,2022.0,3.0
15050,Zeme,"Vērēmu pag., Rēzeknes nov.",2022-08-04,64 000,64 000,64 000,,73 000,1,1.14,11 406,Mežs,,1/1,Latgale,Latgale,rēzeknes nov,2022.0,3.0
15051,Zeme,"Sokolku pag., Rēzeknes nov.",2022-08-04,35 000,35 000,35 000,,34 000,1,0.97,9 714,Mežs,,1/1,Latgale,Latgale,rēzeknes nov,2022.0,3.0
15052,Zeme,"Loka iela 3, Saulkrasti, Saulkrastu nov.",2022-08-04,2 441,2 441,2 441,,31 000,13,12.7,-,Mežs,,1/1,Pierīga,Pierīga,saulkrastu nov,2022.0,3.0
15053,Zeme,"Andrupenes pag., Krāslavas nov.",2022-08-04,26 500,26 500,26 500,,18 000,1,0.68,6 792,Mežs,,1/1,Latgale,Latgale,krāslavas nov,2022.0,3.0
15054,Zeme,"Tabores pag., Augšdaugavas nov.",2022-08-04,24 700,24 700,24 700,,29 500,1,1.19,11 943,Mežs,,1/1,Latgale,Latgale,augšdaugavas nov,2022.0,3.0
15055,Zeme,"Šķeltovas pag., Krāslavas nov.",2022-08-04,87 600,87 600,87 600,,26 500,0,0.3,3 025,Mežs,,1/1,Latgale,Latgale,krāslavas nov,2022.0,3.0
15056,Zeme,"Liepnas pag., Alūksnes nov.",2022-08-04,56 500,113 000,56 500,,16 500,0,0.29,2 920,Mežs,,1/2,Vidzeme,Vidzeme,alūksnes nov,2022.0,3.0
15057,Zeme,"Vērēmu pag., Rēzeknes nov.",2022-08-04,18 000,18 000,18 000,,20 000,1,1.11,11 111,Mežs,,1/1,Latgale,Latgale,rēzeknes nov,2022.0,3.0
15058,Zeme,"Gaigalavas pag., Rēzeknes nov.",2022-08-04,21 000,21 000,21 000,,15 000,1,0.71,7 143,Mežs,,1/1,Latgale,Latgale,rēzeknes nov,2022.0,3.0
15059,Zeme,"Rikavas pag., Rēzeknes nov.",2022-08-04,34 000,34 000,34 000,,20 000,1,0.59,5 882,Mežs,,1/1,Latgale,Latgale,rēzeknes nov,2022.0,3.0
15060,Zeme,"Ciblas pag., Ludzas nov.",2022-08-04,28 800,28 800,28 800,,12 000,0,0.42,4 167,Mežs,,1/1,Latgale,Latgale,ludzas nov,2022.0,3.0
15061,Zeme,"Ņukšu pag., Ludzas nov.",2022-08-04,15 000,15 000,15 000,,10 000,1,0.67,6 667,Mežs,,1/1,Latgale,Latgale,ludzas nov,2022.0,3.0
15062,Zeme,"Bilskas pag., Smiltenes nov.",2022-08-04,237 000,237 000,237 000,,25 000,0,0.11,1 055,Mežs,,1/1,Vidzeme,Vidzeme,smiltenes nov,2022.0,3.0
15063,Zeme,"Varakļānu pag., Varakļānu nov.",2022-08-04,49 200,49 200,49 200,,38 000,1,0.77,7 724,Mežs,,1/1,Latgale,Latgale,varakļānu nov,2022.0,3.0
15064,Zeme,"Lutriņu pag., Saldus nov.",2022-08-04,7 000,7 000,7 000,,6 000,1,0.86,-,Mežs,,1/1,Kurzeme,Kurzeme,saldus nov,2022.0,3.0
15065,Zeme,"Krišjāņu pag., Balvu nov.",2022-08-04,189 000,189 000,189 000,,215 000,1,1.14,11 376,Mežs,,1/1,Latgale,Latgale,balvu nov,2022.0,3.0
15066,Zeme,"Ņukšu pag., Ludzas nov.",2022-08-04,47 000,47 000,47 000,,17 000,0,0.36,3 617,Mežs,,1/1,Latgale,Latgale,ludzas nov,2022.0,3.0
15067,Zeme,"Pasienes pag., Ludzas nov.",2022-08-04,25 000,25 000,25 000,,8 500,0,0.34,3 400,Mežs,,1/1,Latgale,Latgale,ludzas nov,2022.0,3.0
15068,Zeme,"Sausnējas pag., Madonas nov.",2022-08-04,144 700,144 700,144 700,,55 000,0,0.38,3 801,Mežs,,1/1,Latgale,Latgale,madonas nov,2022.0,3.0
15069,Zeme,"Pededzes pag., Alūksnes nov.",2022-08-04,38 000,38 000,38 000,,20 000,1,0.53,5 263,Mežs,,1/1,Vidzeme,Vidzeme,alūksnes nov,2022.0,3.0
15070,Zeme,"Pušas pag., Rēzeknes nov.",2022-08-04,273 000,273 000,273 000,,110 000,0,0.4,4 029,Mežs,,1/1,Latgale,Latgale,rēzeknes nov,2022.0,3.0
15071,Zeme,"Kombuļu pag., Krāslavas nov.",2022-08-04,105 000,105 000,105 000,,65 000,1,0.62,6 190,Mežs,,1/1,Latgale,Latgale,krāslavas nov,2022.0,3.0
15072,Zeme,"Bilskas pag., Smiltenes nov.",2022-08-04,102 000,102 000,102 000,,50 000,0,0.49,4 902,Mežs,,1/1,Vidzeme,Vidzeme,smiltenes nov,2022.0,3.0
15073,Zeme,"Ozolmuižas pag., Rēzeknes nov.",2022-08-04,32 000,32 000,32 000,,20 000,1,0.63,6 250,Mežs,,1/1,Latgale,Latgale,rēzeknes nov,2022.0,3.0
15074,Zeme,"Ozolmuižas pag., Rēzeknes nov.",2022-08-04,58 000,58 000,58 000,,25 000,0,0.43,4 310,Mežs,,1/1,Latgale,Latgale,rēzeknes nov,2022.0,3.0
15075,Zeme,"Katvaru pag., Limbažu nov.",2022-08-04,150 000,150 000,150 000,,65 000,0,0.43,4 333,Mežs,,1/1,Vidzeme,Vidzeme,limbažu nov,2022.0,3.0
15076,Zeme,"Tārgales pag., Ventspils nov.",2022-08-04,80 000,80 000,80 000,,23 000,0,0.29,2 875,Mežs,,1/1,Kurzeme,Kurzeme,ventspils nov,2022.0,3.0
15077,Zeme,"Skultes pag., Limbažu nov.",2022-08-04,182 000,182 000,182 000,,150 000,1,0.82,8 242,Mežs,,1/1,Vidzeme,Vidzeme,limbažu nov,2022.0,3.0
15078,Zeme,"Liepupes pag., Limbažu nov.",2022-08-04,150 100,150 100,150 100,,85 000,1,0.57,5 663,Mežs,,1/1,Vidzeme,Vidzeme,limbažu nov,2022.0,3.0
15079,Zeme,"Elkšņu pag., Jēkabpils nov.",2022-08-04,64 000,64 000,64 000,,40 000,1,0.63,6 250,Mežs,,1/1,Zemgale,Zemgale,jēkabpils nov,2022.0,3.0
15080,Zeme,"Seces pag., Aizkraukles nov.",2022-08-04,61 000,61 000,61 000,,25 000,0,0.41,4 098,Mežs,,1/1,Zemgale,Zemgale,aizkraukles nov,2022.0,3.0
15081,Zeme,"Burtnieku pag., Valmieras nov.",2022-08-04,239 600,239 600,239 600,,195 000,1,0.81,8 139,Mežs,,1/1,Vidzeme,Vidzeme,valmieras nov,2022.0,3.0
15082,Zeme,"Vecpiebalgas pag., Cēsu nov.",2022-08-04,156 000,156 000,156 000,,75 000,0,0.48,4 808,Mežs,,1/1,Vidzeme,Vidzeme,cēsu nov,2022.0,3.0
15083,Zeme,"Lejasciema pag., Gulbenes nov.",2022-08-04,358 000,358 000,358 000,,155 000,0,0.43,4 330,Mežs,,1/1,Vidzeme,Vidzeme,gulbenes nov,2022.0,3.0
15084,Zeme,"Ķoņu pag., Valmieras nov.",2022-08-03,63 100,63 100,63 100,,18 000,0,0.29,2 853,Mežs,,1/1,Vidzeme,Vidzeme,valmieras nov,2022.0,3.0
15085,Zeme,"Variešu pag., Jēkabpils nov.",2022-08-03,30 000,30 000,30 000,,13 500,0,0.45,4 500,Mežs,,1/1,Zemgale,Zemgale,jēkabpils nov,2022.0,3.0
15086,Zeme,"Krapes pag., Ogres nov.",2022-08-03,23 000,46 000,23 000,,20 000,1,0.87,8 696,Mežs,,1/2,Pierīga,Pierīga,ogres nov,2022.0,3.0
15087,Zeme,Ventspils,2022-08-03,44 031,44 031,44 031,,6 000,0,0.14,1 363,Mežs,,1/1,Kurzeme,Kurzeme,ventspils,2022.0,3.0
15088,Zeme,"Mārsilu iela 50, Baltezers, Garkalnes pag., Ropažu nov.",2022-08-03,2 402,2 402,2 402,,64 000,27,26.64,-,Mežs,,1/1,Pierīga,Pierīga,ropažu nov,2022.0,3.0
15089,Zeme,"Mārsilu iela 52, Baltezers, Garkalnes pag., Ropažu nov.",2022-08-03,2 403,2 403,2 403,,64 000,27,26.63,-,Mežs,,1/1,Pierīga,Pierīga,ropažu nov,2022.0,3.0
15090,Zeme,"Liepnas pag., Alūksnes nov.",2022-08-03,56 500,113 000,56 500,,16 500,0,0.29,2 920,Mežs,,1/2,Vidzeme,Vidzeme,alūksnes nov,2022.0,3.0
15091,Zeme,"Rembates pag., Ogres nov.",2022-08-03,11 667,11 667,11 667,,30 000,3,2.57,25 714,Mežs,,1/1,Pierīga,Pierīga,ogres nov,2022.0,3.0
15092,Zeme,"Bunkas pag., Dienvidkurzemes nov.",2022-08-03,29 500,29 500,29 500,,3 500,0,0.12,1 186,Mežs,,1/1,Kurzeme,Kurzeme,dienvidkurzemes nov,2022.0,3.0
15093,Zeme,"Stāmerienas pag., Gulbenes nov.",2022-08-03,134 000,134 000,134 000,,55 000,0,0.41,4 104,Mežs,,1/1,Vidzeme,Vidzeme,gulbenes nov,2022.0,3.0
15094,Zeme,"Inešu pag., Cēsu nov.",2022-08-03,60 000,60 000,60 000,,24 000,0,0.4,4 000,Mežs,,1/1,Vidzeme,Vidzeme,cēsu nov,2022.0,3.0
15095,Zeme,"Līdumnieku pag., Ludzas nov.",2022-08-03,39 000,39 000,39 000,,2 500,0,0.06,641,Mežs,,1/1,Latgale,Latgale,ludzas nov,2022.0,3.0
15096,Zeme,"Subate, Augšdaugavas nov.",2022-08-03,15 700,15 700,15 700,,1 000,0,0.06,637,Mežs,,1/1,Latgale,Latgale,augšdaugavas nov,2022.0,3.0
15097,Zeme,"Indras pag., Krāslavas nov.",2022-08-02,47 000,47 000,47 000,,6 500,0,0.14,1 383,Mežs,,1/1,Latgale,Latgale,krāslavas nov,2022.0,3.0
15098,Zeme,"Nautrēnu pag., Rēzeknes nov.",2022-08-02,49 000,49 000,49 000,,21 000,0,0.43,4 286,Mežs,,1/1,Latgale,Latgale,rēzeknes nov,2022.0,3.0
15099,Zeme,"Nautrēnu pag., Rēzeknes nov.",2022-08-02,48 000,48 000,48 000,,20 000,0,0.42,4 167,Mežs,,1/1,Latgale,Latgale,rēzeknes nov,2022.0,3.0
15100,Zeme,"Pušmucovas pag., Ludzas nov.",2022-08-02,216 900,216 900,216 900,,133 278,1,0.61,6 145,Mežs,,1/1,Latgale,Latgale,ludzas nov,2022.0,3.0
15101,Zeme,"Daudzeses pag., Aizkraukles nov.",2022-08-02,32 000,32 000,32 000,,11 628,0,0.36,3 634,Mežs,,1/1,Zemgale,Zemgale,aizkraukles nov,2022.0,3.0
15102,Zeme,"Robežnieku pag., Krāslavas nov.",2022-08-02,13 200,13 200,13 200,,3 000,0,0.23,2 273,Mežs,,1/1,Latgale,Latgale,krāslavas nov,2022.0,3.0
15103,Zeme,"Siguldas pag., Siguldas nov.",2022-08-02,24 100,24 100,24 100,,100 000,4,4.15,41 494,Mežs,,1/1,Pierīga,Pierīga,siguldas nov,2022.0,3.0
15104,Zeme,"Ārlavas pag., Talsu nov.",2022-08-02,84 000,84 000,84 000,,10 000,0,0.12,1 190,Mežs,,1/1,Kurzeme,Kurzeme,talsu nov,2022.0,3.0
15105,Zeme,"Medņevas pag., Balvu nov.",2022-08-02,32 000,32 000,32 000,,19 192,1,0.6,5 997,Mežs,,1/1,Latgale,Latgale,balvu nov,2022.0,3.0
15106,Zeme,"Variešu pag., Jēkabpils nov.",2022-08-01,106 600,106 600,106 600,,12 000,0,0.11,1 126,Mežs,,1/1,Zemgale,Zemgale,jēkabpils nov,2022.0,3.0
15107,Zeme,"Silajāņu pag., Preiļu nov.",2022-08-01,19 500,19 500,19 500,,2 000,0,0.1,1 026,Mežs,,1/1,Latgale,Latgale,preiļu nov,2022.0,3.0
15108,Zeme,"Burtnieku pag., Valmieras nov.",2022-08-01,6 500,13 000,6 500,,1 250,0,0.19,-,Mežs,,1/2,Vidzeme,Vidzeme,valmieras nov,2022.0,3.0
15109,Zeme,"Silajāņu pag., Preiļu nov.",2022-08-01,38 500,38 500,38 500,,4 000,0,0.1,1 039,Mežs,,1/1,Latgale,Latgale,preiļu nov,2022.0,3.0
15110,Zeme,"Rogas, Viesatu pag., Tukuma nov.",2022-08-01,103 000,103 000,103 000,,38 110,0,0.37,3 700,Mežs,,1/1,Kurzeme,Kurzeme,tukuma nov,2022.0,3.0
